,barcode,create_time,el_no,result
707,502544,1550244508.115617,Line2,0
708,2546,1550244519.6066327,Line1,1
709,502545,1550244523.124239,Line2,1
710,2547,1550244534.616296,Line1,1
711,502546,1550244538.1323497,Line2,1
712,502547,1550244553.1392853,Line2,1
713,2548,1550244549.6223557,Line1,0
714,502548,1550244568.1453624,Line2,1
715,2549,1550244564.6271958,Line1,1
716,2550,1550244579.6347766,Line1,1
717,502549,1550244583.151814,Line2,0
718,2551,1550244594.6414642,Line1,1
719,502550,1550244598.1613274,Line2,1
720,2552,1550244609.650273,Line1,1
721,502551,1550244613.1675515,Line2,1
722,2553,1550244624.6564164,Line1,1
723,502552,1550244628.173662,Line2,1
724,2554,1550244639.6667485,Line1,1
725,502553,1550244643.1879265,Line2,0
726,2555,1550244654.6758306,Line1,0
727,502554,1550244658.2109075,Line2,0
728,2556,1550244669.681548,Line1,1
729,502555,1550244673.2134104,Line2,1
730,2557,1550244684.6889415,Line1,1
731,502556,1550244688.221606,Line2,1
732,2558,1550244699.6990068,Line1,1
733,502557,1550244703.2307389,Line2,0
734,2559,1550244714.7052233,Line1,1
735,2560,1550244729.711821,Line1,1
736,502558,1550244718.2380292,Line2,0
737,2561,1550244744.714419,Line1,1
738,502559,1550244733.2423131,Line2,0
739,502560,1550244748.246094,Line2,1
740,502561,1550244763.2551978,Line2,1
741,2562,1550244759.7213645,Line1,0
742,2563,1550244774.7267904,Line1,1
743,502562,1550244778.2553651,Line2,0
744,2564,1550244789.7421024,Line1,1
745,502563,1550244793.2602854,Line2,0
746,2565,1550244804.7504783,Line1,1
747,502564,1550244808.2740185,Line2,1
748,502565,1550244823.2884638,Line2,1
749,2566,1550244819.7568102,Line1,0
750,502566,1550244838.292749,Line2,1
751,2567,1550244834.760918,Line1,1
752,2568,1550244849.7660215,Line1,1
753,502567,1550244853.297626,Line2,1
754,2569,1550244864.7806063,Line1,1
755,502568,1550244868.2979457,Line2,0
756,502569,1550244883.3066907,Line2,1
757,2570,1550244879.7891245,Line1,0
758,502570,1550244898.3114748,Line2,1
759,2571,1550244894.794006,Line1,1
760,502571,1550244913.3213482,Line2,1
761,2572,1550244909.8033342,Line1,0
762,502572,1550244928.3285422,Line2,1
763,2573,1550244924.8100636,Line1,1
764,2574,1550244939.8182876,Line1,1
765,502573,1550244943.3343558,Line2,1
766,2575,1550244954.8289256,Line1,1
767,502574,1550244958.3449616,Line2,0
768,2576,1550244969.8348901,Line1,1
769,502575,1550244973.3510299,Line2,1
770,2577,1550244984.840586,Line1,1
771,502576,1550244988.3597806,Line2,0
772,2578,1550244999.8510067,Line1,1
773,502577,1550245003.3696294,Line2,1
774,2579,1550245014.8587995,Line1,1
775,502578,1550245018.3748343,Line2,1
776,2580,1550245029.8648539,Line1,1
777,502579,1550245033.3820922,Line2,0
778,502580,1550245048.3831708,Line2,1
779,2581,1550245044.8794384,Line1,0
780,502581,1550245063.389639,Line2,1
781,2582,1550245059.8891263,Line1,1
782,2583,1550245074.8973398,Line1,1
783,502582,1550245078.4009259,Line2,1
784,2584,1550245089.9011505,Line1,1
785,502583,1550245093.4037611,Line2,1
786,2585,1550245104.9086645,Line1,1
787,502584,1550245108.4095278,Line2,1
788,2586,1550245119.9153063,Line1,1
789,502585,1550245123.4169252,Line2,1
790,502586,1550245138.4267206,Line2,1
791,2587,1550245134.9240904,Line1,0
792,502587,1550245153.4320896,Line2,1
793,2588,1550245149.9315648,Line1,1
794,2589,1550245164.9377666,Line1,1
795,502588,1550245168.4394896,Line2,1
796,2590,1550245179.9461477,Line1,1
797,502589,1550245183.4474924,Line2,1
798,2591,1550245194.9531946,Line1,1
799,502590,1550245198.4557626,Line2,1
800,2592,1550245209.9635923,Line1,1
801,502591,1550245213.4639456,Line2,1
802,502592,1550245228.474542,Line2,1
803,2593,1550245224.9729395,Line1,0
804,502593,1550245243.4779866,Line2,1
805,2594,1550245239.9775202,Line1,1
806,2595,1550245254.9847288,Line1,1
807,502594,1550245258.487288,Line2,1
808,502595,1550245273.501738,Line2,1
809,2596,1550245269.98473,Line1,0
810,502596,1550245288.5228298,Line2,0
811,2597,1550245284.9897625,Line1,0
812,502597,1550245303.5337002,Line2,1
813,502598,1550245318.5453403,Line2,1
814,2598,1550245299.9975612,Line1,0
815,2599,1550245314.998042,Line1,1
816,502599,1550245333.551492,Line2,1
817,2600,1550245330.0041254,Line1,1
818,502600,1550245348.5616262,Line2,1
819,2601,1550245345.013208,Line1,1
820,2602,1550245360.01885,Line1,1
821,502601,1550245363.5661285,Line2,1
822,2603,1550245375.024093,Line1,1
823,502602,1550245378.573677,Line2,1
824,2604,1550245390.032176,Line1,1
825,502603,1550245393.5808485,Line2,1
826,2605,1550245405.042446,Line1,1
827,502604,1550245408.589703,Line2,1
828,2606,1550245420.0484633,Line1,1
829,502605,1550245423.5970209,Line2,1
830,2607,1550245435.0587862,Line1,1
831,502606,1550245438.609126,Line2,1
832,2608,1550245450.0600011,Line1,0
833,502607,1550245453.6242085,Line2,0
834,2609,1550245465.062485,Line1,1
835,2610,1550245480.067552,Line1,1
836,502608,1550245468.627897,Line2,0
837,502609,1550245483.6326761,Line2,1
838,2611,1550245495.0788245,Line1,1
839,2612,1550245510.085052,Line1,1
840,502610,1550245498.644041,Line2,0
841,502611,1550245513.6488655,Line2,1
842,2613,1550245525.0851038,Line1,1
843,502612,1550245528.650215,Line2,1
844,2614,1550245540.0920997,Line1,1
845,502613,1550245543.6572573,Line2,0
846,2615,1550245555.09911,Line1,1
847,502614,1550245558.6643631,Line2,1
848,2616,1550245570.1077933,Line1,1
849,502615,1550245573.671912,Line2,0
850,502616,1550245588.6860864,Line2,1
851,2617,1550245585.1171072,Line1,0
852,502617,1550245603.6887486,Line2,1
853,2618,1550245600.1248593,Line1,1
854,502618,1550245618.694232,Line2,1
855,2619,1550245615.1301103,Line1,0
856,502619,1550245633.7029822,Line2,1
857,2620,1550245630.1376393,Line1,1
858,502620,1550245648.7108142,Line2,1
859,2621,1550245645.1458237,Line1,0
860,502621,1550245663.7186575,Line2,1
861,2622,1550245660.1542902,Line1,1
862,2623,1550245675.1641915,Line1,1
863,502622,1550245678.7303672,Line2,1
864,2624,1550245690.174472,Line1,1
865,502623,1550245693.73964,Line2,1
866,2625,1550245705.1808019,Line1,1
867,502624,1550245708.745859,Line2,1
868,2626,1550245720.1939592,Line1,1
869,502625,1550245723.759143,Line2,1
870,2627,1550245735.202287,Line1,1
871,502626,1550245738.766422,Line2,1
872,2628,1550245750.2092016,Line1,1
873,502627,1550245753.7732594,Line2,1
874,2629,1550245765.2150667,Line1,0
875,502628,1550245768.7792006,Line2,0
876,2630,1550245780.2186966,Line1,1
877,502629,1550245783.7822888,Line2,0
878,2631,1550245795.22336,Line1,0
879,502630,1550245798.7874246,Line2,1
880,502631,1550245813.7877433,Line2,1
881,502632,1550245828.79692,Line2,1
882,2632,1550245810.2246788,Line1,0
883,2633,1550245825.232865,Line1,1
884,502633,1550245843.7992525,Line2,1
885,2634,1550245840.234084,Line1,1
886,502634,1550245858.8083148,Line2,1
887,2635,1550245855.2440941,Line1,0
888,502635,1550245873.8131373,Line2,1
889,502636,1550245888.8174634,Line2,1
890,2636,1550245870.2514744,Line1,0
891,2637,1550245885.2531815,Line1,1
892,502637,1550245903.8298237,Line2,1
893,2638,1550245900.264739,Line1,1
894,502638,1550245918.838082,Line2,1
895,2639,1550245915.2729957,Line1,0
896,502639,1550245933.8429453,Line2,1
897,2640,1550245930.280142,Line1,1
898,502640,1550245948.8580215,Line2,1
899,2641,1550245945.2920158,Line1,1
900,502641,1550245963.8654015,Line2,1
901,2642,1550245960.3002768,Line1,0
902,502642,1550245978.8750982,Line2,1
903,2643,1550245975.3106503,Line1,1
904,2644,1550245990.3247023,Line1,0
905,502643,1550245993.889768,Line2,0
906,2645,1550246005.3251047,Line1,1
907,502644,1550246008.9008949,Line2,1
908,2646,1550246020.3386297,Line1,1
909,502645,1550246023.9029226,Line2,1
910,502646,1550246038.9119513,Line2,1
911,2647,1550246035.3466997,Line1,0
912,502647,1550246053.9190917,Line2,1
913,2648,1550246050.3521018,Line1,1
914,2649,1550246065.3631282,Line1,1
915,502648,1550246068.9272695,Line2,1
916,2650,1550246080.3728125,Line1,1
917,502649,1550246083.9380264,Line2,1
918,502650,1550246098.9460733,Line2,1
919,2651,1550246095.3809807,Line1,0
920,2652,1550246110.3868067,Line1,1
921,502651,1550246113.9521048,Line2,0
922,2653,1550246125.3957145,Line1,1
923,502652,1550246128.9606807,Line2,1
924,2654,1550246140.403085,Line1,1
925,502653,1550246143.96717,Line2,1
926,2655,1550246155.4104915,Line1,1
927,502654,1550246158.974687,Line2,1
928,2656,1550246170.4171746,Line1,1
929,502655,1550246173.9822836,Line2,1
930,2657,1550246185.425283,Line1,0
931,502656,1550246188.989383,Line2,0
932,2658,1550246200.4307392,Line1,1
933,502657,1550246203.9980159,Line2,1
934,2659,1550246215.4411995,Line1,1
935,502658,1550246219.0062838,Line2,1
936,2660,1550246230.4490485,Line1,1
937,502659,1550246234.0141606,Line2,1
938,2661,1550246245.456433,Line1,1
939,502660,1550246249.020611,Line2,0
940,2662,1550246260.4631937,Line1,1
941,502661,1550246264.028489,Line2,0
942,502662,1550246279.0332108,Line2,1
943,2663,1550246275.4697354,Line1,0
944,502663,1550246294.0386903,Line2,1
945,2664,1550246290.4742293,Line1,0
946,502664,1550246309.0443528,Line2,1
947,2665,1550246305.4805043,Line1,1
948,502665,1550246324.0519004,Line2,1
949,2666,1550246320.486799,Line1,1
950,502666,1550246339.0609686,Line2,1
951,2667,1550246335.4958777,Line1,0
952,502667,1550246354.0614913,Line2,1
953,2668,1550246350.497056,Line1,1
954,2669,1550246365.5058718,Line1,1
955,502668,1550246369.0699618,Line2,1
956,2670,1550246380.5150807,Line1,1
957,502669,1550246384.0801814,Line2,1
958,502670,1550246399.0912058,Line2,1
959,2671,1550246395.5270383,Line1,0
960,502671,1550246414.0926988,Line2,1
961,2672,1550246410.5283027,Line1,0
962,502672,1550246429.0991845,Line2,1
963,2673,1550246425.5361388,Line1,1
964,2674,1550246440.550095,Line1,1
965,2675,1550246455.557653,Line1,1
966,502673,1550246444.0996192,Line2,0
967,502674,1550246459.107041,Line2,1
968,2676,1550246470.56151,Line1,1
969,502675,1550246474.1101148,Line2,1
970,2677,1550246485.5647204,Line1,1
971,502676,1550246489.1152568,Line2,1
972,2678,1550246500.571929,Line1,1
973,502677,1550246504.1204865,Line2,1
974,2679,1550246515.5779858,Line1,1
975,502678,1550246519.1284363,Line2,1
976,2680,1550246530.5837934,Line1,1
977,502679,1550246534.1332304,Line2,1
978,2681,1550246545.5930815,Line1,1
979,502680,1550246549.1415598,Line2,1
980,2682,1550246560.5995696,Line1,1
981,502681,1550246564.149109,Line2,1
982,2683,1550246575.6108005,Line1,1
983,502682,1550246579.1580358,Line2,1
984,2684,1550246590.6169398,Line1,1
985,502683,1550246594.1664984,Line2,0
986,502684,1550246609.1727884,Line2,1
987,2685,1550246605.6239655,Line1,0
988,502685,1550246624.1880062,Line2,1
989,2686,1550246620.652658,Line1,1
990,2687,1550246635.677689,Line1,1
991,502686,1550246639.194685,Line2,1
992,2688,1550246650.6856606,Line1,1
993,502687,1550246654.20385,Line2,1
994,2689,1550246665.6904938,Line1,1
995,502688,1550246669.207574,Line2,0
996,2690,1550246680.6920083,Line1,1
997,502689,1550246684.2092214,Line2,1
998,2691,1550246695.7161005,Line1,1
999,502690,1550246699.2186422,Line2,1
1000,2692,1550246710.729633,Line1,1
1001,502691,1550246714.2332506,Line2,0
1002,2693,1550246725.7372556,Line1,1
1003,502692,1550246729.2477617,Line2,0
1004,2694,1550246740.751337,Line1,1
1005,502693,1550246744.25195,Line2,1
1006,2695,1550246755.7594419,Line1,1
1007,502694,1550246759.2622206,Line2,0
1008,2696,1550246770.7658973,Line1,0
1009,502695,1550246774.2677207,Line2,0
1010,2697,1550246785.7703707,Line1,1
1011,502696,1550246789.2709074,Line2,1
1012,2698,1550246800.7798321,Line1,1
1013,502697,1550246804.2854936,Line2,1
1014,2699,1550246815.7908368,Line1,1
1015,502698,1550246819.2924135,Line2,1
1016,2700,1550246830.7991343,Line1,1
1017,502699,1550246834.3005164,Line2,1
1018,502700,1550246849.3083208,Line2,1
1019,2701,1550246845.8061166,Line1,0
1020,502701,1550246864.3126745,Line2,1
1021,2702,1550246860.81114,Line1,1
1022,2703,1550246875.81847,Line1,1
1023,502702,1550246879.3211937,Line2,0
1024,2704,1550246890.825225,Line1,1
1025,502703,1550246894.332692,Line2,1
1026,2705,1550246905.837512,Line1,1
1027,502704,1550246909.356691,Line2,1
1028,2706,1550246920.848745,Line1,1
1029,502705,1550246924.3657181,Line2,1
1030,2707,1550246935.8901048,Line1,1
1031,502706,1550246939.3716538,Line2,1
1032,502707,1550246954.3788033,Line2,1
1033,2708,1550246950.8940353,Line1,0
1034,502708,1550246969.380291,Line2,1
1035,2709,1550246965.8956153,Line1,0
1036,502709,1550246984.3942814,Line2,1
1037,2710,1550246980.900684,Line1,1
1038,502710,1550246999.399946,Line2,1
1039,2711,1550246995.9129212,Line1,1
1040,2712,1550247010.922251,Line1,1
1041,502711,1550247014.4080172,Line2,1
1042,2713,1550247025.929415,Line1,1
1043,502712,1550247029.4162767,Line2,1
1044,2714,1550247040.9376502,Line1,1
1045,502713,1550247044.423354,Line2,1
1046,502714,1550247059.4336307,Line2,1
1047,2715,1550247055.9456758,Line1,0
1048,2716,1550247070.970495,Line1,0
1049,502715,1550247074.4482665,Line2,0
1050,502716,1550247089.452236,Line2,1
1051,2717,1550247085.9830084,Line1,0
1052,502717,1550247104.455711,Line2,1
1053,2718,1550247100.9863186,Line1,1
1054,502718,1550247119.4601939,Line2,1
1055,2719,1550247115.9922519,Line1,1
1056,502719,1550247134.4714713,Line2,1
1057,2720,1550247131.0022962,Line1,1
1058,2721,1550247146.008599,Line1,1
1059,502720,1550247149.4800153,Line2,1
1060,2722,1550247161.018061,Line1,1
1061,502721,1550247164.4872377,Line2,1
1062,2723,1550247176.0276952,Line1,1
1063,502722,1550247179.500141,Line2,1
1064,2724,1550247191.0370913,Line1,1
1065,502723,1550247194.5062327,Line2,1
1066,2725,1550247206.0589566,Line1,1
1067,502724,1550247209.513762,Line2,1
1068,2726,1550247221.061028,Line1,1
1069,502725,1550247224.5167816,Line2,1
1070,502726,1550247239.5240972,Line2,1
1071,2727,1550247236.0703895,Line1,0
1072,502727,1550247254.5281303,Line2,1
1073,2728,1550247251.0731542,Line1,0
1074,502728,1550247269.5406148,Line2,1
1075,2729,1550247266.0877345,Line1,1
1076,502729,1550247284.5500922,Line2,1
1077,2730,1550247281.0953603,Line1,1
1078,2731,1550247296.1028118,Line1,1
1079,502730,1550247299.5563843,Line2,1
1080,2732,1550247311.1164021,Line1,1
1081,502731,1550247314.571162,Line2,0
1082,2733,1550247326.138113,Line1,1
1083,502732,1550247329.5762324,Line2,1
1084,2734,1550247341.1465368,Line1,1
1085,502733,1550247344.5865996,Line2,1
1086,2735,1550247356.1614294,Line1,1
1087,502734,1550247359.6005185,Line2,1
1088,502735,1550247374.6096973,Line2,1
1089,2736,1550247371.1852083,Line1,0
1090,502736,1550247389.6163454,Line2,1
1091,2737,1550247386.1925824,Line1,1
1092,2738,1550247401.203735,Line1,1
1093,502737,1550247404.628235,Line2,1
1094,2739,1550247416.2100122,Line1,1
1095,502738,1550247419.6345375,Line2,1
1096,2740,1550247431.2180984,Line1,0
1097,502739,1550247434.6416004,Line2,0
1098,502740,1550247449.6540382,Line2,1
1099,2741,1550247446.2260306,Line1,0
1100,502741,1550247464.658312,Line2,1
1101,2742,1550247461.2358081,Line1,1
1102,2743,1550247476.2570102,Line1,1
1103,502742,1550247479.6650176,Line2,0
1104,2744,1550247491.25878,Line1,1
1105,502743,1550247494.6666245,Line2,1
1106,2745,1550247506.2662306,Line1,1
1107,502744,1550247509.6740842,Line2,0
1108,502745,1550247524.680137,Line2,1
1109,2746,1550247521.2709644,Line1,0
1110,502746,1550247539.6836832,Line2,1
1111,2747,1550247536.2768097,Line1,0
1112,502747,1550247554.684995,Line2,1
1113,2748,1550247551.281005,Line1,1
1114,502748,1550247569.691749,Line2,1
1115,2749,1550247566.2836788,Line1,1
1116,2750,1550247581.287979,Line1,1
1117,502749,1550247584.6959288,Line2,0
1118,2751,1550247596.2943192,Line1,1
1119,502750,1550247599.7181537,Line2,1
1120,2752,1550247611.3187146,Line1,1
1121,502751,1550247614.7275665,Line2,1
1122,502752,1550247629.7355628,Line2,1
1123,2753,1550247626.32576,Line1,0
1124,502753,1550247644.7493374,Line2,1
1125,2754,1550247641.3412037,Line1,1
1126,2755,1550247656.3487818,Line1,1
1127,502754,1550247659.7567313,Line2,1
1128,2756,1550247671.356773,Line1,1
1129,502755,1550247674.7646117,Line2,1
1130,2757,1550247686.363002,Line1,1
1131,502756,1550247689.7709415,Line2,1
1132,2758,1550247701.3711536,Line1,1
1133,502757,1550247704.78106,Line2,1
1134,2759,1550247716.3719127,Line1,1
1135,502758,1550247719.7964032,Line2,1
1136,2760,1550247731.3789904,Line1,1
1137,502759,1550247734.8025918,Line2,1
1138,2761,1550247746.3873026,Line1,1
1139,502760,1550247749.811857,Line2,1
1140,2762,1550247761.396204,Line1,1
1141,502761,1550247764.8198788,Line2,1
1142,2763,1550247776.4045656,Line1,1
1143,502762,1550247779.830116,Line2,1
1144,502763,1550247794.8371272,Line2,1
1145,2764,1550247791.4125862,Line1,0
1146,502764,1550247809.8418372,Line2,1
1147,2765,1550247806.42768,Line1,1
1148,2766,1550247821.443192,Line1,1
1149,502765,1550247824.8511465,Line2,1
1150,2767,1550247836.4502885,Line1,1
1151,502766,1550247839.8582022,Line2,1
1152,2768,1550247851.4569132,Line1,1
1153,502767,1550247854.8698268,Line2,1
1154,2769,1550247866.4655228,Line1,1
1155,502768,1550247869.874418,Line2,1
1156,2770,1550247881.4748387,Line1,1
1157,502769,1550247884.8837154,Line2,1
1158,2771,1550247896.4802096,Line1,1
1159,502770,1550247899.893784,Line2,1
1160,502771,1550247914.9006774,Line2,1
1161,2772,1550247911.5074904,Line1,0
1162,502772,1550247929.9071183,Line2,1
1163,2773,1550247926.5135531,Line1,1
1164,2774,1550247941.5215502,Line1,1
1165,502773,1550247944.9195948,Line2,1
1166,2775,1550247956.5355005,Line1,1
1167,502774,1550247959.928782,Line2,1
1168,2776,1550247971.5425913,Line1,1
1169,502775,1550247974.9357598,Line2,1
1170,2777,1550247986.5500689,Line1,1
1171,502776,1550247989.943405,Line2,0
1172,2778,1550248001.550955,Line1,1
1173,502777,1550248004.9587476,Line2,1
1174,2779,1550248016.5570524,Line1,1
1175,502778,1550248019.964928,Line2,0
1176,2780,1550248031.56321,Line1,1
1177,502779,1550248034.9733307,Line2,1
1178,502780,1550248049.978853,Line2,1
1179,2781,1550248046.5710092,Line1,0
1180,2782,1550248061.5751956,Line1,1
1181,502781,1550248064.9833863,Line2,0
1182,2783,1550248076.5833592,Line1,1
1183,502782,1550248079.9925873,Line2,1
1184,2784,1550248091.5993118,Line1,1
1185,502783,1550248095.0070817,Line2,0
1186,2785,1550248106.6053329,Line1,1
1187,502784,1550248110.014438,Line2,0
1188,2786,1550248121.61502,Line1,1
1189,502785,1550248125.0228322,Line2,1
1190,2787,1550248136.6210043,Line1,1
1191,502786,1550248140.0289364,Line2,1
1192,2788,1550248151.6293204,Line1,0
1193,502787,1550248155.0360134,Line2,0
1194,2789,1550248166.6381226,Line1,1
1195,502788,1550248170.042725,Line2,1
1196,2790,1550248181.646954,Line1,1
1197,502789,1550248185.0546584,Line2,1
1198,2791,1550248196.6559746,Line1,1
1199,502790,1550248200.0659964,Line2,1
1200,2792,1550248211.666575,Line1,1
1201,502791,1550248215.0741327,Line2,1
1202,2793,1550248226.6672854,Line1,1
1203,502792,1550248230.0770721,Line2,1
1204,2794,1550248241.676522,Line1,1
1205,502793,1550248245.083291,Line2,1
1206,2795,1550248256.6836865,Line1,1
1207,502794,1550248260.09153,Line2,1
1208,2796,1550248271.693358,Line1,1
1209,502795,1550248275.102183,Line2,1
1210,2797,1550248286.7017016,Line1,1
1211,502796,1550248290.1093495,Line2,1
1212,502797,1550248305.117942,Line2,1
1213,2798,1550248301.7090337,Line1,0
1214,502798,1550248320.1300657,Line2,1
1215,2799,1550248316.7218714,Line1,1
1216,2800,1550248331.7282186,Line1,1
1217,502799,1550248335.134848,Line2,0
1218,2801,1550248346.7353635,Line1,1
1219,502800,1550248350.1431277,Line2,1
1220,2802,1550248361.7435787,Line1,1
1221,502801,1550248365.1524413,Line2,1
